,_id,title,url,description,syllabus,skills,ratings_count,prerequisites,duration,category,level,schoolName,instructors,enrolled_students_count,avg_rating,num_reviews,price,source,
87,6148a2b5f3d9bb53b18db01a,Activation and Retention Strategy,https://www.udacity.com/course/activation-and-retention-strategy--nd037-2,"Hone specialized Product Management skills in activation and retention strategy. Guide users through the activation funnel as fast as possible, so they reach your product’s aha-moment, and deploy experiments to improve customer lifetime value and decrease churn.",Not Available,"Product Management, Activation Funnels, Retention Analysis, Churn Analysis, Segment Analysis, User Engagement, Cohort Analysis",Not Available,Prior Product Management Experience Recommended,1 Month,nanodegree,intermediate,Udacity Schools,[],Not Available,Not Available,Not Available,None,Udacity,
88,6148a2b5f3d9bb53b18db01b,Machine Learning Engineer for Microsoft Azure,https://www.udacity.com/course/machine-learning-engineer-for-microsoft-azure-nanodegree--nd00333,"Strengthen your machine learning skills and build practical experience by training, validating, and evaluating models using Azure Machine Learning. ",Not Available,"Azure Machine Learning, Azure Machine Learning SDK, Automation with Pipelines, Automated ML, Machine Learning Operations
",Not Available,"Prior experience with Python, Machine Learning, and Statistics",3 Months,nanodegree,intermediate,Udacity Schools,"['Noah Gift', 'Alfredo Deza', 'Erick Galinkin', 'Soham Chatterjee']",Not Available,Not Available,Not Available,None,Udacity,
89,6148a2b5f3d9bb53b18db01c,Data Visualization,https://www.udacity.com/course/data-visualization-nanodegree--nd197,"Combine data, visuals, and narrative to tell impactful stories and make data-driven decisions.",Not Available,"Data Visualization, Tableau, Dashboards, Data Storytelling",Not Available,Basic Data Analysis,4 Months,nanodegree,beginner,Udacity Schools,[],Not Available,Not Available,Not Available,None,Udacity,
90,6148a2b5f3d9bb53b18db01d,Security Engineer,https://www.udacity.com/course/security-engineer-nanodegree--nd698,Take advantage of the growing need for skilled security professionals by mastering the sought-after skills to protect an organization’s computer networks and systems from security threats or attacks.,Not Available,"Cryptography, Risk Evaluation, Authentication, Authorization, Access
Management, Penetration Testing",Not Available,"Basics of Python, experience configuring AWS and Linux environments",4 Months,nanodegree,intermediate,Udacity Schools,[],Not Available,Not Available,Not Available,None,Udacity,
91,6148a2b5f3d9bb53b18db01e,Growth Product Manager,https://www.udacity.com/course/growth-product-manager-nanodegree--nd037,"Hone specialized Product Management skills in growth strategy. Lead experimentation and data-driven decision-making in your organization to drive products to reach the next level of scale, impact, and profitability.",Not Available,"Product Management, Growth Strategy, Customer Acquisition, Activation Strategy, Monetization Strategy, Performance Optimization",Not Available,Prior Product Management Experience Recommended,3 Months,nanodegree,intermediate,Udacity Schools,[],Not Available,Not Available,Not Available,None,Udacity,
92,6148a2b5f3d9bb53b18db01f,Cloud DevOps using Microsoft Azure,https://www.udacity.com/course/cloud-devops-using-microsoft-azure-nanodegree--nd082,"Learn how to deploy, test, and monitor cloud applications on Azure, one of the most popular cloud services platforms used by businesses across the globe.",Not Available,"Infrastructure as Code,  Configuration Management,  Agile Planning,  Continuous Integration,  Continuous Delivery,  Test Automation,  Monitoring",Not Available,"Intermediate Python, familiarity with Linux shell scripting and cloud concepts",3 Months,nanodegree,intermediate,Udacity Schools,"['Noah Gift', 'Erick Galinkin', 'Nathan Anderson']",Not Available,Not Available,Not Available,None,Udacity,
93,6148a2b5f3d9bb53b18db020,Security Analyst,https://www.udacity.com/course/security-analyst-nanodegree--nd324,"Learn to identify, correct and respond to security weaknesses and incidents. You’ll also get real-world experience monitoring network traffic, analyzing alert and log data, and following incident handling procedures.",Not Available,"Security controls,  Defensible Network Architecture,  security threat mitigation,  threat modeling,  vulnerability assessment,  incident detection and handling",Not Available,"Experience with Python, SQL, and security fundamentals",4 Months,nanodegree,intermediate,Udacity Schools,[],Not Available,Not Available,Not Available,None,Udacity,
94,6148a2b5f3d9bb53b18db021,Cloud Developer using Microsoft Azure,https://www.udacity.com/course/cloud-developer-using-microsoft-azure-nanodegree--nd081,"The Cloud Developer using Microsoft Azure program prepares students with critical cloud computing skills in how to deploy, build, migrate, and monitor applications on Azure.",Not Available,"Virtual Machines,  App Services,  Microservices,  Serverless Functions,  Cloud Migration",Not Available,"Intermediate programming experience, familiarity with SQL databases and Git",4 Months,nanodegree,intermediate,Udacity Schools,"['Chris Vasquez', 'Ann K. Hoang', 'Golois Mouelet', 'Nathan Anderson']",Not Available,Not Available,Not Available,None,Udacity,
95,6148a2b5f3d9bb53b18db022,Cloud Computing for Business Leaders,https://www.udacity.com/course/cloud-computing-for-business-leaders-nanodegree--nd046,"This program will focus on the unique knowledge and skills that business leaders need to unlock the value of cloud technologies in their organizations, or enable a more cloud-native department that leverages cloud computing to drive growth and create operational efficiencies.",Not Available,"Digital transformation,  leadership,  management,  cloud governance model,  novel cloud services,  operational efficiencies,  cloud center of excellence",Not Available,"Word Processors, Spreadsheets, Presentation Tools",2 Months,nanodegree,intermediate,Udacity Schools,[],Not Available,Not Available,Not Available,None,Udacity,
96,6148a2b5f3d9bb53b18db023,RPA Developer with UiPath,https://www.udacity.com/course/rpa-developer-nanodegree--nd340,Build the operational processes that enable the businesses of the future.,Not Available,"Process Automation, Business Operations, UiPath Studio, UiPath Orchestrator",Not Available,Basic familiarity with Microsoft applications and data manipulation,4 Months,nanodegree,beginner,Udacity Schools,"['Kristina Kaldon', 'Niyaz Ahmed']",Not Available,Not Available,Not Available,None,Udacity,
97,6148a2b5f3d9bb53b18db024,Hybrid Cloud Engineer,https://www.udacity.com/course/hybrid-cloud-engineer-nanodegree--nd321,"This Nanodegree program, built in collaboration with experts from Nutanix, a leader in the cutting edge field of hyperconverged infrastructure software, takes cloud technology and data-center professionals on an in-depth journey into the design, deployment, and management of infrastructure and applications together on the Hybrid Cloud. Master the concepts you need to transform how your IT teams manage applications and support the business.",Not Available,"Hyper-converged infrastructure,  Hybrid Cloud,  Public Cloud,  Private Cloud,  HCI Clusters,  Workload Management,  On premise,  Off premise
",Not Available,Experience working with command line and virtual machines,3 Months,nanodegree,intermediate,Udacity Schools,"['Mark Lavi', 'Cees van Eijk']",Not Available,Not Available,Not Available,None,Udacity,
98,6148a2b5f3d9bb53b18db025,Intel® Edge AI for IoT Developers,https://www.udacity.com/course/intel-edge-ai-for-iot-developers-nanodegree--nd131,Lead the development of cutting-edge Edge AI applications that are the future of the Internet of Things. Leverage the Intel® Distribution of OpenVINO™ Toolkit to fast-track development of high-performance computer vision and deep learning inference applications.,Not Available,"Edge AI, Computer Vision, Deep Learning, Edge Computing, AI Modeling, Deep Neural Networks (DNN), Convolutional Neural Networks (CNN), IoT, Intel® Distribution of OpenVINO™ Toolkit, Intel® DevCloud for the Edge",Not Available,"Intermediate Python, and Experience with Deep Learning, Command Line, and OpenCV",3 Months,nanodegree,advanced,Udacity Schools,[],Not Available,Not Available,Not Available,None,Udacity,
99,6148a2b5f3d9bb53b18db026,Programming for Data Science with R,https://www.udacity.com/course/programming-for-data-science-nanodegree-with-R--nd118,"Prepare for a data science career by learning the fundamental data programming tools: R, SQL, command line, and git.",Not Available,"R, SQL, Git",100,None,3 Months,nanodegree,beginner,Udacity Schools,"['Josh Bernhard', 'Derek Steer', 'Juno Lee', 'Richard Kalehoff', 'Karl Krueger']",Not Available,4.8,100,EGP 16557,Udacity,
100,6148a2b5f3d9bb53b18db027,Data Science for Business Leaders,https://www.udacity.com/course/data-science-for-business-leaders--nd045,"Master the people, platforms, and processes required to leverage the power of Data Science in your business.",Not Available,"Business Strategy, Data Science, Data Architecture, Machine Learning, Human Capital",Not Available,"Statistics, Probability, and Business Experience",2 Months,nanodegree,intermediate,Udacity Schools,[],Not Available,Not Available,Not Available,None,Udacity,
101,6148a2b5f3d9bb53b18db028,Rapid Prototyping,https://www.udacity.com/course/rapid-prototyping--ud723,Learning to prototype will save you time and money in the development process. You’ll create quality apps faster and have confidence in the viability of your products.,Not Available,"Prototyping, User Research, inVision",Not Available,"['This course has no formal prerequisites, but you will get a lot more out of the instruction and exercises if you’ve got a product idea. If you’ve completed our Product Design course, you can leverage your app mockups from that course to get a headstart in this one!']",3 Weeks,free,intermediate,Udacity Schools,"['Jay Harman', 'Carl Sziebert']",Not Available,Not Available,Not Available,0,Udacity,
102,6148a2b5f3d9bb53b18db029,Creating an Analytical Dataset,https://www.udacity.com/course/creating-an-analytical-dataset--ud977,Learn how to prepare data to ensure the efficacy of your analysis while improving fluency in Alteryx.,Not Available,"Data Issues, Data Formatting, Data Blending",Not Available,"['No programming experience required\nInterested in using data to make better business decisions\nAlteryx license (provided to nanodegree students at no cost, compatible with Windows only)']",2 Weeks,free,beginner,Udacity Schools,['Maureen Wolfson'],Not Available,Not Available,Not Available,0,Udacity,
103,6148a2b5f3d9bb53b18db02a,Problem Solving with Advanced Analytics,https://www.udacity.com/course/problem-solving-with-advanced-analytics--ud976,"Learn a scientific approach to solving problems with data, a foundational skill for anyone interested in making data driven decisions in a business context.",Not Available,Linear Regression,Not Available,"['No programming experience required\nInterested in using data to make better business decisions\nAlteryx license (provided to nanodegree students at no cost, compatible with Windows only)']",2 Weeks,free,beginner,Udacity Schools,['Patrick Nussbaumer'],Not Available,Not Available,Not Available,0,Udacity,
104,6148a2b5f3d9bb53b18db02b,Classification Models,https://www.udacity.com/course/classification-models--ud978,Learn how to use classification predictive models to solve business problems involving non-numeric data.,Not Available,"Binary Classication Models, Non-Binary Classification Models",Not Available,"['No programming experience required\nInterested in using data to make better business decisions\nAlteryx license (provided to nanodegree students at no cost,\ncompatible with Windows only)']",2 Weeks,free,intermediate,Udacity Schools,['Ben Burkholder'],Not Available,Not Available,Not Available,0,Udacity,
105,6148a2b5f3d9bb53b18db02c,Product Design,https://www.udacity.com/course/product-design--ud509,"Learn product validation, UI/UX practices, Google’s Design Sprint and the process for setting and tracking actionable metrics.",Not Available,"Product Design, Design Sprints, Ideation and Validation, UI/UX",Not Available,['This course has no formal prerequisites. You just need to have a problem to solve and be open to feedback!'],2 Months,free,intermediate,Udacity Schools,"['Chris Saden', 'Amir Shevat']",Not Available,Not Available,Not Available,0,Udacity,
106,6148a2b5f3d9bb53b18db02d,Segmentation and Clustering,https://www.udacity.com/course/segmentation-and-clustering--ud981,The Segmentation & Clustering course provides students with the knowledge to build and apply clustering models to develop sophisticated segmentation in business contexts.,Not Available,"Variable Reduction, Clustering Models design",Not Available,"['No programming experience required\nInterested in using data to make better business decisions\nAlteryx license (provided to Nanodegree students at no cost, compatible with Windows only)']",3 Weeks,free,intermediate,Udacity Schools,['Rod Light'],Not Available,Not Available,Not Available,0,Udacity,
107,6148a2b5f3d9bb53b18db02e,Time Series Forecasting,https://www.udacity.com/course/time-series-forecasting--ud980,The Time Series Forecasting course provides students with the foundational knowledge to build and apply time series forecasting models in a variety of business contexts.,Not Available,"Time Series Forecasting, ETS Models, ARIMA Models",Not Available,"['No programming experience required.\nInterested in using data to make better business decisions.\nAlteryx license (provided to Nanodegree students at no cost, compatible with Windows only)']",3 Weeks,free,intermediate,Udacity Schools,['Tony Moses'],Not Available,Not Available,Not Available,0,Udacity,
108,6148a2b5f3d9bb53b18db02f,App Marketing,https://www.udacity.com/course/app-marketing--ud719,"This course will help you organize a strategy of identifying your perfect user, and teach you how to grow your user base by focusing your product on their needs.",Not Available,"App Marketing, User Segmentation, Customer Acquisition",Not Available,"['This course has no formal prerequisites, and you can complete this course using our aBarkment app as an example. But if you have your own product idea, we encourage you to explore our Product Design and Rapid Prototyping courses. You can leverage the mockups from those course to get even more out the instruction and exercises in this course.']",2 Weeks,free,intermediate,Udacity Schools,"['Lauren Castellano', 'Roni Bonjack']",Not Available,Not Available,Not Available,0,Udacity,
109,6148a2b5f3d9bb53b18db030,App Monetization,https://www.udacity.com/course/app-monetization--ud518,"Learn how to effectively develop, implement, and measure your monetization strategy, iterating on the model as appropriate.",Not Available,"Product Design, Google Analytics",Not Available,"['This course has no formal prerequisites, but you will get a lot more out of the instruction and exercises if you’ve got a product design, or you’ve completed Product Design before enrolling in this course.']",1 Month,free,intermediate,Udacity Schools,"['Jessica Uelmen', 'Ido Green']",Not Available,Not Available,Not Available,0,Udacity,
110,6148a2b5f3d9bb53b18db031,A/B Testing for Business Analysts,https://www.udacity.com/course/ab-testing--ud979,The A/B Testing course provides students with the foundational knowledge to design and analyze A/B tests to create business insights and support decision making.,Not Available,"A/B Randomized Design Tests, A/B Matched Pair Design Tests",Not Available,"['No programming experience required.\nInterested in using data to make better business decisions.\nAlteryx license (provided to Nanodegree students at no cost, compatible with Windows only).']",3 Weeks,free,intermediate,Udacity Schools,['Patrick Nussbaumer'],Not Available,Not Available,Not Available,0,Udacity,
111,6148a2b5f3d9bb53b18db032,How to Build a Startup,https://www.udacity.com/course/how-to-build-a-startup--ep245,"Learn what it takes to build a successful startup using the Customer Development process, where entrepreneurs ""get out of the building"" to gather and iterate on feedback.",Not Available,"Entrepreneurship, Value Proposition, Revenue Models, Customer Segments",Not Available,"['This class involves no programming. The characteristics of a budding entrepreneur: passion, tenacity, and a willingness to work hard, are essential.\nWe also recommend you join the class with at least a rough idea of a business model for a startup you would like to work on throughout this class.']",1 Month,free,intermediate,Udacity Schools,"['Steve Blank', 'Kathleen Mullaney']",Not Available,Not Available,Not Available,0,Udacity,
112,6148a2b5f3d9bb53b18db033,Get Your Startup Started,https://www.udacity.com/course/get-your-startup-started--ud806,Acquire the know-how necessary to see your business grow towards its next milestone.,Not Available,"Entrepreneurship, Bootstrapping",Not Available,"['This course has no formal prerequisites, but you will get a lot more out of the instruction and exercises if you’ve completed the following courses: Product Design, App Monetization, Rapid Prototyping, and App Marketing.']",3 Weeks,free,intermediate,Udacity Schools,"['Shanea King-Roberson', 'Joe Nyzio']",Not Available,Not Available,Not Available,0,Udacity,
113,6148a2b5f3d9bb53b18db034,Managing Remote Teams with Upwork,https://www.udacity.com/course/managing-remote-teams-with-upwork--ud942,Bring your remote-teams to the next level with hands-on skills to manage your remote workforce effectively.,Not Available,"Team Management, Workforce Training, Business Strategy, Agile Management, Remote Work",Not Available,['No prerequisite. Anyone who is interested in building and managing remote teams would benefit from the concepts taught in this course.'],1 Hour,free,beginner,Udacity Schools,"['James Richards', 'Mike Paylor', 'Kirk Werner']",Not Available,Not Available,Not Available,0,Udacity,
114,6148a2b5f3d9bb53b18db035,Product Manager Interview Preparation,https://www.udacity.com/course/product-manager-interview-preparation--ud034,"Ace your product management interview by understanding how to answer key strategic, technical, and practical product questions.",Not Available,"Product Management, Interview Preparation, Career Advancement, Product Strategy, Technical Interview",Not Available,"['This course is ideal for anyone looking to upgrade their PM interviewing skills or break into the Product Management field, and learn best practices for Product Management interviews. There are no technical prerequisites for this course.']",1 Week,free,beginner,Udacity Schools,"['Meeta Dash', 'Scott Ings', 'Nargis Sakhibova', 'Shiv Patel', 'Yuva Murugan']",Not Available,Not Available,Not Available,0,Udacity,
115,6148a2b5f3d9bb53b18db036,Intro to Data Science,https://www.udacity.com/course/intro-to-data-science--ud359,"What does a data scientist do? In this course, we will survey the main topics in data science so you can understand the skills that are needed to become a data scientist!",Not Available,"Data Analysis Process, pandas (Python package), MapReduce paradigm",Not Available,"['The ideal students for this class are prepared individuals who have:\nStrong interest in data science\nBackground in intro level statistics\nPython programming experience\nOr understanding of programming concepts such as variables, functions, loops, and basic python data structures like lists and dictionaries\nIf you need to brush up on your programming, we highly recommend Introduction to Computer Science: Building a Search Engine. If you need a refresher on statistics, enroll in Intro to Descriptive Statistics and Intro to Inferential Statisitics. All three are on Udacity!']",2 Months,free,intermediate,Udacity Schools,"['Dave Holtz', 'Cheng-Han Lee']",Not Available,Not Available,Not Available,0,Udacity,
116,6148a2b5f3d9bb53b18db037,Intro to Data Analysis,https://www.udacity.com/course/intro-to-data-analysis--ud170,"Explore a variety of datasets, posing and answering your own questions about each. You'll be using the Python libraries NumPy, Pandas, and Matplotlib.",Not Available,"Data Analysis, Python, numpy, pandas",Not Available,"['To take this course, you should be comfortable programming in Python and familiar with Python concepts like classes, objects, and modules. The Introduction to Python Programming course would be a good place to start learning that material.']",6 Weeks,free,beginner,Udacity Schools,['Caroline Buckey'],Not Available,Not Available,Not Available,0,Udacity,
117,6148a2b5f3d9bb53b18db038,Database Systems Concepts & Design,https://www.udacity.com/course/database-systems-concepts-design--ud150,This course presents an example of applying a database application development methodology to a major real-world project.,Not Available,"Database Management Systems, Relational Algebra, Sequential Query Language, Data Indexing, SQL Injection",Not Available,"['Learners should be familiar with at least one scripting or programming language, e.g. PHP, Python, Java. Some familiarity with software engineering concepts would be helpful. Flexibility to work remotely with team members.\nRequired text:\nElmasri & Navathe: Fundamentals of Database Systems. 7th Edition. Pearson 2016.\nAdditional course material will be available online.\nAdditional Resources: WAMP installation guide, and more will be posted online.']",16 Weeks,free,intermediate,Udacity Schools,"['Leo Mark', 'Shabana Figueroa']",Not Available,Not Available,Not Available,0,Udacity,
118,6148a2b5f3d9bb53b18db039,Intro to Inferential Statistics,https://www.udacity.com/course/intro-to-inferential-statistics--ud201,Intro to Inferential Statistics will teach you how to test your hypotheses and begin to make predictions based on statistical results drawn from data!,Not Available,"Inferential Statistics, Hypothesis Testing, T-tests, ANOVA",Not Available,"['This course assumes basic understanding of Descriptive Statistics, specifically the following:\ncalculating the mean and standard deviation of a data set\ncentral limit theorem\ninterpreting probability and probability distributions\nnormal distributions and sampling distributions\nnormalizing observations\nIf you need a refresher, check out our Descriptive Statistics course! The course also utilizes Google Spreadsheets as a tool.']",2 Months,free,beginner,Udacity Schools,"['Ronald Rogers', 'Katie Kormanik', 'Sean Laraway']",Not Available,Not Available,Not Available,0,Udacity,
119,6148a2b5f3d9bb53b18db03a,Spark,https://www.udacity.com/course/learn-spark-at-udacity--ud2002,Master how to work with big data and build machine learning models at scale using Spark!,Not Available,"Spark, SparkSQL, Spark Dataframes, Data Wrangling, Machine Learning",Not Available,['This course is ideal for students with programming and data analysis experience.'],10 Hours,free,intermediate,Udacity Schools,"['David Drummond', 'Judit Lantos']",Not Available,Not Available,Not Available,0,Udacity,
120,6148a2b5f3d9bb53b18db03b,Data Analysis and Visualization,https://www.udacity.com/course/data-analysis-and-visualization--ud404,"This course will introduce students to the field by covering state­-of-­the-art modeling, analysis and visualization techniques.",Not Available,"R, Data Analysis, Data Visualization, Regression",Not Available,"['Programming experience\nMathematics: basic linear algebra, calculus, introductory probability\nNo background in machine learning is required']",16 Weeks,free,intermediate,Udacity Schools,['Arpan Chakraborty'],Not Available,Not Available,Not Available,0,Udacity,
121,6148a2b5f3d9bb53b18db03c,AWS Machine Learning Foundations Course,https://www.udacity.com/course/aws-machine-learning-foundations--ud065,Learn what machine learning is and the steps involved in building and evaluating models. Gain in demand skills needed at businesses working to solve challenges with AI.,Not Available,"Computer vision,  Reinforcement learning,  Generative AI,  Machine Learning,  Object-oriented programming",Not Available,"['All learners are welcome to take the foundations course, but familiarity with basic mathematical concepts such as calculation, average, variance, and beginning level programming (preferably Python) is recommended to fully engage in all of the coursework. If you want to brush up on your Python skills, we encourage you to review our free Introduction to Python course.\nWe encourage you to dive deeper in to machine learning with our Intro to Machine Learning and Intro to Deep Learning with PyTorch courses.\nYou may also find our Version Control with Git course helpful. It is also offered for free.']",2 Months,free,intermediate,Udacity Schools,"['Maryam Rezapoor', 'Eva Pagneux', 'Phu Nguyen', 'Juno Lee', 'Andrew Paster']",Not Available,Not Available,Not Available,0,Udacity,
122,6148a2b5f3d9bb53b18db03d,Introduction to Machine Learning using Microsoft Azure,https://www.udacity.com/course/introduction-to-machine-learning-using-microsoft-azure--ud00333,"Gain a high-level introduction to the field of machine learning and prepare to use Azure Machine Learning Studio to train machine learning models. Plus, learn how to perform a variety of tasks on Azure Machine Learning labs — from data import, transformation and management to training, validating and evaluating models.",Not Available,"Machine Learning,  Azure,  Model Training,  Supervised & Unsupervised Learning,  Responsible AI",Not Available,"['The Introduction to Machine Learning using Microsoft Azure course is intended for learners who have prior programming knowledge in any language, preferably Python, and are comfortable writing scripts. Having a knowledge of basic statistics will also help with deploying the Machine Learning models in this course.']",2 Months,free,intermediate,Udacity Schools,"['Aniththa Umamahesan', 'Abe Omorogbe', 'Zoiner Tejada', 'Ciprian Jichici']",Not Available,Not Available,Not Available,0,Udacity,
123,6148a2b5f3d9bb53b18db03e,AI Fundamentals,https://www.udacity.com/course/ai-fundamentals--ud099,"AI Fundamentals is an entry point into the world of AI using Microsoft's cloud-based solutions, such as Azure Machine Learning and Azure Cognitive Services.",Not Available,"Artificial Intelligence,  Machine Learning,  Azure,  Computer Vision,  Azure Cognitive Services,  Natural Language Processing,  Conversational AI",Not Available,"['No prior experience with ML or AI is required, but a student taking this course should already:\nBe familiar with basic concepts of linear algebra, probability and statistics\nBe familiar with basic Python\nHave experience setting up Azure compute resources (recommended but not required)\nUnderstand basic programming skills, such as writing conditional and loop statements in any language, preferably Python\nHave basic statistics knowledge, such as calculating standard deviation and using linear regression methods\nHave basic knowledge of machine learning (recommended but not required)']",1 Month,free,beginner,Udacity Schools,"['Ciprian Jichici', 'Daron Yondem', 'Kevin Feasel', 'Kyle Bunting']",Not Available,Not Available,Not Available,0,Udacity,
124,6148a2b5f3d9bb53b18db03f,Linear Algebra Refresher Course,https://www.udacity.com/course/linear-algebra-refresher-course--ud953,Learn linear algebra by doing: you will code your own library of linear algebra functions!,Not Available,"Algebra, Python, Vectors, Intersections",Not Available,['The course has no formal prerequisites except experience with some programming language. A familiarity with high-school algebra and trigonometry will also be useful.'],4 Months,free,intermediate,Udacity Schools,['Chris Pryby'],Not Available,Not Available,Not Available,0,Udacity,
125,6148a2b5f3d9bb53b18db040,Machine Learning: Unsupervised Learning,https://www.udacity.com/course/machine-learning-unsupervised-learning--ud741,Ever wonder how Netflix can predict what movies you'll like? Or how Amazon knows what you want to buy before you do? The answer can be found in Unsupervised Learning!,Not Available,"Randomized Optimization, Clustering, Feature Selection, Feature Transformation, Information Theory",Not Available,"[""This class will assume that you have programming experience as you will be expected to work with python libraries such as numpy and scikit. A good grasp of probability and statistics is also required. Udacity's Intro to Statistics, especially Lessons 8, 9 and 10, may be a useful refresher.\nAn introductory course like Udacity's Introduction to Artificial Intelligence also provides a helpful background for this course.""]",1 Month,free,intermediate,Udacity Schools,"['Charles Isbell', 'Michael Littman', 'Pushkar Kolhe']",Not Available,Not Available,Not Available,0,Udacity,
126,6148a2b5f3d9bb53b18db041,Big Data Analytics in Healthcare,https://www.udacity.com/course/big-data-analytics-in-healthcare--ud758,"In this course, we introduce the characteristics of medical data and associated data mining challenges on dealing with such data. We cover various algorithms and systems.",Not Available,"Data Analytics, Health Care Applications, Algorithms",Not Available,"['Basic machine learning and data mining concepts such as classification and clustering;\nProficient programming and system skills in Python, Java and Scala;\nProficient knowledge and experience in dealing with data (recommended skills include SQL, NoSQL such as MongoDB).']",2 Months,free,intermediate,Udacity Schools,"['Jimeng Sun', 'David Joyner']",Not Available,Not Available,Not Available,0,Udacity,
127,6148a2b5f3d9bb53b18db042,Intro to Descriptive Statistics,https://www.udacity.com/course/intro-to-descriptive-statistics--ud827,Intro to Descriptive Statistics will teach you the basic concepts of statistics that can be used to extract information from data.,Not Available,"Descriptive Statistics, Estimation, Central Limit Theorem",Not Available,['This course assumes understanding of basic algebra and arithmetic.'],2 Months,free,beginner,Udacity Schools,"['Ronald Rogers', 'Katie Kormanik', 'Sean Laraway']",Not Available,Not Available,Not Available,0,Udacity,
128,6148a2b5f3d9bb53b18db043,Intel® Edge AI Fundamentals with OpenVINO™,https://www.udacity.com/course/intel-edge-AI-fundamentals-with-openvino--ud132,Stay at the cutting-edge of AI technology by gaining practical skills for deploying edge AI. Learn how to use the Intel Distribution of OpenVINO toolkit to deploy computer vision capabilities inside a range of edge applications.,Not Available,"Edge AI, Intel OpenVINO, Computer Vision, Deep Learning",Not Available,['Basic Python experience. Basic familiarity with computer vision and AI model creation.'],1 Month,free,intermediate,Udacity Schools,['Michael Virgo'],Not Available,Not Available,Not Available,0,Udacity,
129,6148a2b5f3d9bb53b18db044,Artificial Intelligence,https://www.udacity.com/course/artificial-intelligence--ud954,"This course gives a survey of topics in AI along with in-depth foundational concepts such as classical search, probability, machine learning, logic and planning.",Not Available,"Artificial Intelligence, Probability, Bayesian Networks, Logic and Planning, Machine Learning",Not Available,"['Undergraduate computer algorithm and data structures courses that cover O notation, time and space constraints; working knowledge of college level mathematics such as calculus, probability, and linear algebra. You will also need to be familiar with Python and be comfortable making modifications to large programs.\nPlease review the following questions, if you answer ""no"" to any of them you may want to refresh your knowledge or practice the required skills prior to taking the class:\nAre you comfortable programming in Python, including IPython notebooks? If not, are you comfortable in learning a language within the first week of class?\nHave you taken several classes that required intensive programming?\nHave you taken algorithms and data structures courses?\nAre you prepared to spend at least 9 hours a week on this class?']",4 Months,free,intermediate,Udacity Schools,['Thad Starner'],Not Available,Not Available,Not Available,0,Udacity,
130,6148a2b5f3d9bb53b18db045,Model Building and Validation,https://www.udacity.com/course/model-building-and-validation--ud919,This course will teach you how to start from scratch in understanding and paying attention to what is important in the data and how to answer questions about data.,Not Available,"Questioning, Modeling, Validation, Data Analysis, QMV Process",Not Available,"['This is an advanced course, and the ideal students for this class are prepared individuals who have:\nPython programming knowledge, familiarity with python tools like Ipython Notebook and data analysis libraries like Scikit-learn, Scipy, and Pandas\nKnowledge of descriptive, inferential, and predictive statistics\nKnowledge of calculus, especially derivatives and integrals\nKnowledge of basic matrix algebra - matrices, vectors, determinant, identity matrix, multiplication, inverse\nTaken Intro to Machine learning and have understanding of common supervised learning and unsupervised learning algorithms, such as SVM and k-means clustering']",8 Weeks,free,advanced,Udacity Schools,"['Don Dini', 'Rishi Pravahan']",Not Available,Not Available,Not Available,0,Udacity,
131,6148a2b5f3d9bb53b18db046,Data Visualization and D3.js,https://www.udacity.com/course/data-visualization-and-d3js--ud507,Learn the fundamentals of data visualization and apply design and narrative concepts to create your own visualization.,Not Available,"d3.js, Design of Visualizations, Data Visualization, Visual Encodings",Not Available,"['Regardless of your programming background, you can learn about data visualization and design principles in Lesson 1a and Lesson 2a without the following recommended background.\nTo succeed in this course, you should to be familiar with basic programming principles, including data types (strings, arrays, booleans, etc.), if else statements, and for loops. You should also be able to describe concepts like functions and objects. Our Intro to Computer Science and Programming Fundamentals with Python courses are great places to get started.\nBasic knowledge of HTML and CSS (structuring and styling a web page) is not required but highly recommended. We suggest taking the Intro to HTML and CSS course if you have no experience with HTML or CSS.\nThis course is unique in that the final project can be completed using either dimple.js or d3.js. The visualization library, dimple.js, is easier to use than d3.js and requires less background knowledge. Furthermore, a graphic can be created in considerably fewer lines of code using dimple.js as opposed to d3.js.\nSo why should you learn d3.js?\nData Driven Documents (d3.js) allows you to build highly customized graphics. If you would like to gain more technical skills and learn more about Javascript and open web standards, then you should complete Lesson 3 and Lesson 4 in order to prepare for the final project.\nIf you would like to complete the final project using d3.js, you should have some experience reading and using documentation. For example, you should be able to code a for loop in Javascript or be able to look up the syntax to work with strings and arrays in Javascript. We recommend taking the Javascript Basics course if you have little to no experience with Javascript.']",7 Weeks,free,intermediate,Udacity Schools,"['Ryan Orban', 'Chris Saden', 'Jonathan Dinu']",Not Available,Not Available,Not Available,0,Udacity,
